Motor_Raw,MT6_Raw,Motor_Accum,MT6_Accum,Output_Accum,Progress_Perc
342.434,71.743,-57824.199,-12898.672,-3854.776,41.2
339.004,70.908,-57827.625,-12899.507,-3855.025,41.2
335.754,70.116,-57830.878,-12900.299,-3855.262,41.2
332.234,69.304,-57834.394,-12901.112,-3855.505,41.2
328.809,68.535,-57837.824,-12901.880,-3855.734,41.2
325.379,67.766,-57841.250,-12902.650,-3855.964,41.2
322.039,66.975,-57844.589,-12903.441,-3856.201,41.2
318.613,66.228,-57848.015,-12904.188,-3856.424,41.2
315.273,65.437,-57851.355,-12904.979,-3856.660,41.2
311.758,64.624,-57854.875,-12905.791,-3856.903,41.2
308.418,63.832,-57858.214,-12906.583,-3857.140,41.2
304.902,63.020,-57861.730,-12907.396,-3857.383,41.2
301.387,62.272,-57865.242,-12908.143,-3857.606,41.2
298.047,61.481,-57868.582,-12908.934,-3857.842,41.2
294.531,60.712,-57872.101,-12909.704,-3858.072,41.2
291.102,60.009,-57875.527,-12910.407,-3858.282,41.2
287.762,59.460,-57878.867,-12910.956,-3858.447,41.2
284.598,58.866,-57882.031,-12911.549,-3858.624,41.2
281.172,58.120,-57885.460,-12912.295,-3858.847,41.2
277.918,57.219,-57888.710,-12913.197,-3859.116,41.2
274.230,56.252,-57892.402,-12914.164,-3859.405,41.2
270.535,55.110,-57896.093,-12915.306,-3859.747,41.2
266.934,54.274,-57899.695,-12916.141,-3859.996,41.2
263.418,53.616,-57903.214,-12916.800,-3860.193,41.2
259.902,53.000,-57906.730,-12917.416,-3860.377,41.2
256.473,52.517,-57910.156,-12917.899,-3860.521,41.2
252.867,51.923,-57913.761,-12918.493,-3860.699,41.2
249.621,51.133,-57917.011,-12919.283,-3860.935,41.2
246.191,50.451,-57920.441,-12919.964,-3861.139,41.3
242.762,49.770,-57923.867,-12920.646,-3861.343,41.3
239.336,49.067,-57927.296,-12921.348,-3861.552,41.3
235.996,48.320,-57930.636,-12922.095,-3861.776,41.3
232.480,47.551,-57934.148,-12922.865,-3862.006,41.3
229.051,46.804,-57937.578,-12923.612,-3862.229,41.3
225.625,46.079,-57941.007,-12924.336,-3862.445,41.3
222.195,45.331,-57944.433,-12925.084,-3862.669,41.3
218.684,44.541,-57947.949,-12925.875,-3862.905,41.3
215.254,43.859,-57951.375,-12926.556,-3863.109,41.3
211.738,43.112,-57954.894,-12927.303,-3863.332,41.3
208.398,42.388,-57958.234,-12928.028,-3863.549,41.3
205.059,41.684,-57961.574,-12928.732,-3863.759,41.3
201.543,40.937,-57965.085,-12929.478,-3863.982,41.3
198.203,40.256,-57968.425,-12930.160,-3864.186,41.3
194.863,39.509,-57971.765,-12930.907,-3864.409,41.3
191.348,38.630,-57975.281,-12931.786,-3864.672,41.3
187.918,37.839,-57978.710,-12932.577,-3864.908,41.3
184.492,37.092,-57982.140,-12933.324,-3865.131,41.3
181.063,36.257,-57985.566,-12934.159,-3865.381,41.3
177.723,35.510,-57988.906,-12934.906,-3865.604,41.3
174.297,34.696,-57992.332,-12935.719,-3865.847,41.3
170.871,33.972,-57995.761,-12936.444,-3866.064,41.3
167.441,33.181,-57999.191,-12937.235,-3866.300,41.3
164.188,32.411,-58002.445,-12938.004,-3866.530,41.3
160.762,31.687,-58005.871,-12938.729,-3866.747,41.3
157.422,30.917,-58009.210,-12939.499,-3866.977,41.3
153.992,30.104,-58012.636,-12940.311,-3867.219,41.3
150.652,29.357,-58015.976,-12941.058,-3867.443,41.3
147.313,28.588,-58019.316,-12941.828,-3867.673,41.3
143.887,27.798,-58022.742,-12942.618,-3867.909,41.3
140.461,26.984,-58026.171,-12943.431,-3868.152,41.3
137.293,26.127,-58029.335,-12944.289,-3868.408,41.3
133.867,25.271,-58032.761,-12945.145,-3868.664,41.3
130.441,24.502,-58036.191,-12945.914,-3868.894,41.3
127.188,23.776,-58039.441,-12946.639,-3869.111,41.3
123.758,23.008,-58042.871,-12947.408,-3869.340,41.3
120.508,22.282,-58046.121,-12948.133,-3869.557,41.3
117.164,21.579,-58049.464,-12948.836,-3869.767,41.3
113.738,20.964,-58052.890,-12949.452,-3869.951,41.3
110.398,20.305,-58056.230,-12950.111,-3870.148,41.3
107.059,19.558,-58059.570,-12950.858,-3870.371,41.4
103.633,18.898,-58063.000,-12951.517,-3870.568,41.4
100.379,18.151,-58066.250,-12952.264,-3870.791,41.4
97.039,17.448,-58069.589,-12952.967,-3871.002,41.4
93.699,16.679,-58072.929,-12953.737,-3871.232,41.4
90.273,15.889,-58076.355,-12954.527,-3871.468,41.4
87.020,15.185,-58079.609,-12955.231,-3871.678,41.4
83.508,14.395,-58083.125,-12956.021,-3871.914,41.4
80.074,13.647,-58086.554,-12956.768,-3872.137,41.4
76.734,12.922,-58089.894,-12957.494,-3872.354,41.4
73.133,12.109,-58093.496,-12958.306,-3872.597,41.4
69.621,11.406,-58097.011,-12959.009,-3872.807,41.4
66.016,10.570,-58100.617,-12959.845,-3873.057,41.4
62.414,9.735,-58104.218,-12960.680,-3873.307,41.4
58.719,8.924,-58107.910,-12961.493,-3873.550,41.4
54.941,8.110,-58111.687,-12962.305,-3873.792,41.4
51.250,7.297,-58115.378,-12963.119,-3874.035,41.4
47.469,6.528,-58119.160,-12963.887,-3874.265,41.4
43.867,5.693,-58122.761,-12964.722,-3874.515,41.4
40.176,4.924,-58126.457,-12965.492,-3874.745,41.4
36.836,4.155,-58129.796,-12966.260,-3874.974,41.4
33.234,3.364,-58133.398,-12967.051,-3875.211,41.4
29.715,2.595,-58136.914,-12967.821,-3875.441,41.4
26.375,1.781,-58140.253,-12968.634,-3875.684,41.4
22.859,0.969,-58143.769,-12969.447,-3875.927,41.4
19.434,0.156,-58147.195,-12970.259,-3876.169,41.4
16.008,359.343,-58150.625,-12971.073,-3876.413,41.4
12.578,358.485,-58154.050,-12971.930,-3876.669,41.4
9.148,357.606,-58157.480,-12972.809,-3876.931,41.4
5.723,356.750,-58160.910,-12973.666,-3877.187,41.4
2.293,355.980,-58164.335,-12974.435,-3877.417,41.4
358.867,355.145,-58167.761,-12975.270,-3877.667,41.4
355.527,354.421,-58171.101,-12975.995,-3877.884,41.4
351.922,353.608,-58174.707,-12976.807,-3878.126,41.4
348.582,352.839,-58178.046,-12977.577,-3878.356,41.4
345.156,352.092,-58181.476,-12978.324,-3878.580,41.4
341.641,351.389,-58184.988,-12979.027,-3878.790,41.4
338.301,350.598,-58188.328,-12979.818,-3879.026,41.4
334.961,349.961,-58191.667,-12980.455,-3879.216,41.4
331.445,349.236,-58195.187,-12981.180,-3879.433,41.4
328.105,348.510,-58198.527,-12981.906,-3879.650,41.4
324.590,347.808,-58202.042,-12982.608,-3879.860,41.5
321.250,347.038,-58205.382,-12983.377,-3880.090,41.5
317.824,346.248,-58208.808,-12984.168,-3880.326,41.5
314.395,345.521,-58212.234,-12984.894,-3880.543,41.5
310.879,344.951,-58215.753,-12985.464,-3880.713,41.5
307.715,344.336,-58218.914,-12986.080,-3880.897,41.5
304.285,343.654,-58222.343,-12986.761,-3881.101,41.5
300.945,342.798,-58225.683,-12987.618,-3881.357,41.5
297.430,341.940,-58229.199,-12988.475,-3881.613,41.5
293.828,340.864,-58232.800,-12989.551,-3881.935,41.5
290.223,339.831,-58236.406,-12990.584,-3882.244,41.5
286.711,339.194,-58239.921,-12991.221,-3882.434,41.5
283.105,338.470,-58243.527,-12991.947,-3882.651,41.5
279.590,337.854,-58247.042,-12992.562,-3882.835,41.5
275.988,337.393,-58250.644,-12993.023,-3882.972,41.5
272.734,336.558,-58253.894,-12993.858,-3883.222,41.5
269.395,335.876,-58257.234,-12994.540,-3883.426,41.5
266.055,335.239,-58260.574,-12995.176,-3883.616,41.5
262.625,334.426,-58264.003,-12995.990,-3883.859,41.5
259.285,333.723,-58267.343,-12996.693,-3884.069,41.5
255.770,332.976,-58270.859,-12997.440,-3884.292,41.5
252.344,332.229,-58274.285,-12998.187,-3884.516,41.5
248.828,331.548,-58277.800,-12998.868,-3884.719,41.5
245.398,330.844,-58281.230,-12999.572,-3884.929,41.5
241.883,330.075,-58284.746,-13000.340,-3885.159,41.5
238.543,329.373,-58288.085,-13001.043,-3885.369,41.5
235.031,328.669,-58291.601,-13001.747,-3885.579,41.5
231.602,328.010,-58295.027,-13002.406,-3885.776,41.5
228.086,327.285,-58298.546,-13003.130,-3885.993,41.5
224.746,326.582,-58301.886,-13003.833,-3886.203,41.5
221.316,325.856,-58305.312,-13004.559,-3886.420,41.5
217.891,325.109,-58308.738,-13005.306,-3886.643,41.5
214.465,324.253,-58312.167,-13006.163,-3886.899,41.5
210.945,323.483,-58315.683,-13006.932,-3887.129,41.5
207.520,322.692,-58319.113,-13007.723,-3887.365,41.5
204.180,321.968,-58322.453,-13008.448,-3887.582,41.5
200.664,321.177,-58325.964,-13009.240,-3887.819,41.5
197.324,320.430,-58329.304,-13009.986,-3888.042,41.5
193.898,319.660,-58332.734,-13010.755,-3888.272,41.5
190.465,318.848,-58336.164,-13011.568,-3888.514,41.5
187.125,318.122,-58339.503,-13012.293,-3888.731,41.5
183.699,317.375,-58342.929,-13013.041,-3888.955,41.5
180.273,316.605,-58346.359,-13013.810,-3889.185,41.6
176.934,315.837,-58349.699,-13014.579,-3889.414,41.6
173.418,315.067,-58353.210,-13015.348,-3889.644,41.6
170.168,314.300,-58356.464,-13016.117,-3889.874,41.6
166.738,313.508,-58359.890,-13016.908,-3890.110,41.6
163.398,312.717,-58363.230,-13017.699,-3890.347,41.6
159.969,311.816,-58366.660,-13018.599,-3890.616,41.6
156.719,311.003,-58369.910,-13019.413,-3890.859,41.6
153.203,310.256,-58373.429,-13020.160,-3891.082,41.6
149.863,309.510,-58376.769,-13020.907,-3891.305,41.6
146.523,308.718,-58380.109,-13021.698,-3891.542,41.6
143.184,307.927,-58383.449,-13022.489,-3891.778,41.6
139.844,307.157,-58386.789,-13023.258,-3892.008,41.6
136.504,306.477,-58390.128,-13023.939,-3892.212,41.6
132.988,305.752,-58393.640,-13024.664,-3892.428,41.6
129.738,305.004,-58396.894,-13025.412,-3892.652,41.6
126.309,304.258,-58400.320,-13026.158,-3892.875,41.6
122.969,303.510,-58403.660,-13026.906,-3893.098,41.6
119.625,302.741,-58407.003,-13027.674,-3893.328,41.6
116.379,301.973,-58410.253,-13028.443,-3893.558,41.6
112.949,301.159,-58413.683,-13029.256,-3893.801,41.6
109.695,300.435,-58416.933,-13029.981,-3894.017,41.6
106.270,299.665,-58420.363,-13030.750,-3894.247,41.6
102.930,298.918,-58423.703,-13031.498,-3894.470,41.6
99.590,298.149,-58427.042,-13032.266,-3894.700,41.6
96.250,297.336,-58430.382,-13033.080,-3894.943,41.6
92.820,296.545,-58433.808,-13033.871,-3895.180,41.6
89.395,295.820,-58437.234,-13034.595,-3895.396,41.6
85.969,294.985,-58440.664,-13035.430,-3895.646,41.6
82.449,294.106,-58444.179,-13036.309,-3895.908,41.6
79.023,293.293,-58447.609,-13037.123,-3896.152,41.6
75.332,292.590,-58451.296,-13037.826,-3896.362,41.6
71.727,291.908,-58454.902,-13038.507,-3896.565,41.6
68.215,291.249,-58458.417,-13039.166,-3896.762,41.6
64.609,290.547,-58462.023,-13039.869,-3896.972,41.6
61.004,289.844,-58465.625,-13040.572,-3897.182,41.6
57.492,289.053,-58469.140,-13041.363,-3897.419,41.6
53.797,288.218,-58472.832,-13042.198,-3897.668,41.6
50.285,287.360,-58476.347,-13043.055,-3897.925,41.6
46.766,286.437,-58479.863,-13043.978,-3898.200,41.6
43.164,285.690,-58483.468,-13044.725,-3898.424,41.6
39.562,284.833,-58487.070,-13045.583,-3898.680,41.7
36.043,283.977,-58490.585,-13046.439,-3898.936,41.7
32.527,283.098,-58494.101,-13047.318,-3899.198,41.7
29.102,282.219,-58497.527,-13048.197,-3899.461,41.7
25.676,281.472,-58500.957,-13048.944,-3899.684,41.7
22.156,280.615,-58504.472,-13049.800,-3899.940,41.7
18.730,279.999,-58507.902,-13050.416,-3900.125,41.7
15.301,279.253,-58511.328,-13051.163,-3900.347,41.7
11.875,278.505,-58514.753,-13051.911,-3900.571,41.7
8.535,277.759,-58518.093,-13052.657,-3900.794,41.7
5.020,277.011,-58521.613,-13053.405,-3901.018,41.7
1.680,276.220,-58524.953,-13054.196,-3901.254,41.7
358.250,275.451,-58528.378,-13054.964,-3901.484,41.7
354.738,274.704,-58531.894,-13055.711,-3901.707,41.7
351.223,273.891,-58535.410,-13056.525,-3901.950,41.7
347.883,273.187,-58538.750,-13057.228,-3902.160,41.7
344.453,272.420,-58542.179,-13057.996,-3902.389,41.7
341.023,271.628,-58545.605,-13058.788,-3902.626,41.7
337.598,270.902,-58549.035,-13059.513,-3902.843,41.7
334.172,270.222,-58552.460,-13060.194,-3903.046,41.7
330.652,269.541,-58555.976,-13060.875,-3903.250,41.7
327.402,268.882,-58559.226,-13061.535,-3903.447,41.7
324.062,268.068,-58562.566,-13062.347,-3903.690,41.7
320.633,267.212,-58565.996,-13063.204,-3903.946,41.7
317.117,266.244,-58569.511,-13064.171,-3904.235,41.7
313.605,265.168,-58573.027,-13065.248,-3904.557,41.7
310.000,264.333,-58576.632,-13066.083,-3904.806,41.7
306.484,263.607,-58580.148,-13066.808,-3905.023,41.7
302.703,262.883,-58583.925,-13067.533,-3905.240,41.7
299.102,262.312,-58587.527,-13068.104,-3905.410,41.7
295.676,261.520,-58590.957,-13068.895,-3905.647,41.7
292.422,260.773,-58594.207,-13069.642,-3905.870,41.7
289.082,260.114,-58597.546,-13070.301,-3906.067,41.7
285.832,259.346,-58600.800,-13071.070,-3906.297,41.7
282.312,258.599,-58604.316,-13071.817,-3906.520,41.7
278.973,257.852,-58607.656,-13072.564,-3906.743,41.7
275.547,257.082,-58611.085,-13073.333,-3906.973,41.7
272.031,256.356,-58614.597,-13074.059,-3907.190,41.7
268.605,255.632,-58618.027,-13074.784,-3907.406,41.7
265.176,254.862,-58621.453,-13075.553,-3907.636,41.7
261.660,254.094,-58624.972,-13076.322,-3907.866,41.8
258.320,253.392,-58628.312,-13077.025,-3908.076,41.8
254.805,252.709,-58631.824,-13077.707,-3908.280,41.8
251.379,252.006,-58635.253,-13078.410,-3908.490,41.8
247.949,251.325,-58638.679,-13079.090,-3908.694,41.8
244.520,250.666,-58642.109,-13079.750,-3908.891,41.8
241.004,249.853,-58645.625,-13080.563,-3909.134,41.8
237.664,249.040,-58648.964,-13081.375,-3909.376,41.8
234.152,248.227,-58652.480,-13082.189,-3909.620,41.8
230.633,247.458,-58655.996,-13082.958,-3909.849,41.8
227.207,246.689,-58659.425,-13083.726,-3910.079,41.8
223.867,245.942,-58662.765,-13084.473,-3910.302,41.8
220.352,245.129,-58666.277,-13085.287,-3910.545,41.8
217.012,244.426,-58669.617,-13085.990,-3910.756,41.8
213.496,243.635,-58673.132,-13086.781,-3910.992,41.8
210.156,242.844,-58676.476,-13087.572,-3911.228,41.8
206.641,242.097,-58679.996,-13088.319,-3911.452,41.8
203.301,241.350,-58683.332,-13089.066,-3911.675,41.8
199.871,240.537,-58686.757,-13089.878,-3911.918,41.8
196.531,239.768,-58690.101,-13090.648,-3912.148,41.8
193.105,238.977,-58693.527,-13091.439,-3912.384,41.8
189.766,238.098,-58696.863,-13092.318,-3912.647,41.8
186.340,237.219,-58700.292,-13093.197,-3912.909,41.8
182.910,236.384,-58703.726,-13094.032,-3913.159,41.8
179.480,235.549,-58707.152,-13094.867,-3913.408,41.8
176.141,234.912,-58710.488,-13095.503,-3913.599,41.8
172.629,234.253,-58714.007,-13096.163,-3913.796,41.8
169.375,233.505,-58717.257,-13096.911,-3914.019,41.8
165.949,232.802,-58720.687,-13097.614,-3914.229,41.8
162.520,232.077,-58724.113,-13098.338,-3914.446,41.8
159.090,231.352,-58727.539,-13099.064,-3914.663,41.8
155.836,230.648,-58730.792,-13099.767,-3914.873,41.8
152.324,229.924,-58734.312,-13100.492,-3915.089,41.8
148.984,229.133,-58737.648,-13101.283,-3915.326,41.8
145.645,228.342,-58740.988,-13102.074,-3915.562,41.8
142.305,227.551,-58744.328,-13102.865,-3915.799,41.8
138.965,226.738,-58747.667,-13103.677,-3916.041,41.8
135.625,225.925,-58751.003,-13104.491,-3916.285,41.8
132.199,225.134,-58754.433,-13105.282,-3916.521,41.8
128.945,224.432,-58757.683,-13105.985,-3916.731,41.8
125.520,223.640,-58761.113,-13106.776,-3916.968,41.8
122.180,222.827,-58764.457,-13107.588,-3917.210,41.9
118.840,221.926,-58767.792,-13108.490,-3917.480,41.9
115.410,221.201,-58771.226,-13109.215,-3917.697,41.9
111.980,220.388,-58774.652,-13110.028,-3917.939,41.9
108.730,219.531,-58777.906,-13110.884,-3918.195,41.9
105.215,218.762,-58781.417,-13111.654,-3918.425,41.9
101.789,217.993,-58784.843,-13112.422,-3918.655,41.9
98.359,217.202,-58788.269,-13113.213,-3918.891,41.9
94.930,216.499,-58791.703,-13113.916,-3919.102,41.9
91.504,215.773,-58795.132,-13114.642,-3919.318,41.9
88.164,215.005,-58798.468,-13115.411,-3919.548,41.9
84.734,214.367,-58801.894,-13116.048,-3919.739,41.9
81.309,213.730,-58805.320,-13116.685,-3919.929,41.9
77.969,213.137,-58808.664,-13117.279,-3920.106,41.9
74.453,212.544,-58812.175,-13117.872,-3920.283,41.9
70.938,211.929,-58815.695,-13118.487,-3920.467,41.9
67.422,211.115,-58819.210,-13119.300,-3920.710,41.9
63.906,210.347,-58822.722,-13120.069,-3920.940,41.9
60.215,209.489,-58826.417,-13120.926,-3921.196,41.9
56.699,208.676,-58829.933,-13121.740,-3921.439,41.9
53.008,207.688,-58833.628,-13122.728,-3921.735,41.9
49.316,206.830,-58837.312,-13123.585,-3921.991,41.9
45.887,205.974,-58840.746,-13124.442,-3922.247,41.9
42.199,205.095,-58844.433,-13125.321,-3922.510,41.9
38.684,204.282,-58847.949,-13126.133,-3922.752,41.9
35.078,203.469,-58851.554,-13126.947,-3922.996,41.9
31.562,202.656,-58855.070,-13127.759,-3923.238,41.9
28.137,201.887,-58858.500,-13128.529,-3923.468,41.9
24.707,201.096,-58861.925,-13129.320,-3923.705,41.9
21.191,200.327,-58865.445,-13130.088,-3923.934,41.9
17.852,199.689,-58868.781,-13130.726,-3924.125,41.9
14.336,198.921,-58872.296,-13131.495,-3924.355,41.9
10.910,198.174,-58875.726,-13132.242,-3924.578,41.9
7.566,197.449,-58879.066,-13132.967,-3924.795,41.9
4.141,196.657,-58882.496,-13133.758,-3925.031,41.9
0.711,195.888,-58885.921,-13134.528,-3925.261,41.9
357.195,195.207,-58889.441,-13135.208,-3925.465,41.9
353.766,194.526,-58892.867,-13135.889,-3925.668,41.9
350.430,193.867,-58896.203,-13136.548,-3925.865,41.9
347.086,193.075,-58899.546,-13137.340,-3926.102,41.9
343.750,192.197,-58902.882,-13138.218,-3926.364,41.9
340.148,191.230,-58906.484,-13139.185,-3926.653,42.0
336.715,190.220,-58909.917,-13140.196,-3926.955,42.0
333.113,189.318,-58913.519,-13141.097,-3927.224,42.0
329.512,188.571,-58917.121,-13141.844,-3927.448,42.0
325.816,187.935,-58920.816,-13142.482,-3927.638,42.0
322.215,187.407,-58924.417,-13143.008,-3927.796,42.0
318.789,186.704,-58927.843,-13143.711,-3928.006,42.0
315.535,185.869,-58931.097,-13144.546,-3928.255,42.0
312.109,185.078,-58934.523,-13145.337,-3928.492,42.0
308.859,184.309,-58937.777,-13146.107,-3928.722,42.0
305.516,183.605,-58941.121,-13146.810,-3928.932,42.0
302.004,182.836,-58944.628,-13147.580,-3929.162,42.0
298.578,182.067,-58948.058,-13148.348,-3929.391,42.0
295.148,181.364,-58951.484,-13149.051,-3929.602,42.0
291.633,180.617,-58955.003,-13149.798,-3929.825,42.0
288.379,179.870,-58958.253,-13150.545,-3930.048,42.0
284.859,179.188,-58961.773,-13151.227,-3930.252,42.0
281.434,178.486,-58965.199,-13151.929,-3930.462,42.0
278.008,177.827,-58968.628,-13152.588,-3930.659,42.0
274.672,177.189,-58971.964,-13153.226,-3930.849,42.0
271.152,176.486,-58975.480,-13153.929,-3931.059,42.0
267.809,175.806,-58978.824,-13154.610,-3931.263,42.0
264.297,175.036,-58982.335,-13155.379,-3931.493,42.0
260.871,174.245,-58985.761,-13156.170,-3931.729,42.0
257.445,173.388,-58989.191,-13157.028,-3931.985,42.0
254.016,172.620,-58992.617,-13157.796,-3932.215,42.0
250.500,171.851,-58996.136,-13158.565,-3932.445,42.0
247.070,171.169,-58999.562,-13159.247,-3932.648,42.0
243.555,170.399,-59003.082,-13160.016,-3932.878,42.0
240.219,169.697,-59006.417,-13160.718,-3933.088,42.0
236.699,168.994,-59009.933,-13161.421,-3933.298,42.0
233.273,168.203,-59013.363,-13162.212,-3933.535,42.0
229.754,167.479,-59016.878,-13162.938,-3933.751,42.0
226.500,166.753,-59020.132,-13163.664,-3933.968,42.0
222.992,165.939,-59023.644,-13164.476,-3934.211,42.0
219.559,165.148,-59027.078,-13165.267,-3934.447,42.0
216.219,164.357,-59030.414,-13166.058,-3934.684,42.0
212.793,163.479,-59033.839,-13166.937,-3934.947,42.0
209.273,162.556,-59037.359,-13167.860,-3935.222,42.0
205.938,161.787,-59040.695,-13168.629,-3935.452,42.0
202.422,160.952,-59044.214,-13169.464,-3935.702,42.0
199.086,160.183,-59047.550,-13170.233,-3935.932,42.1
195.652,159.458,-59050.984,-13170.958,-3936.148,42.1
192.223,158.666,-59054.410,-13171.750,-3936.385,42.1
188.887,157.897,-59057.746,-13172.518,-3936.614,42.1
185.543,157.150,-59061.089,-13173.265,-3936.838,42.1
182.117,156.403,-59064.515,-13174.012,-3937.061,42.1
178.863,155.678,-59067.769,-13174.738,-3937.278,42.1
175.438,154.821,-59071.195,-13175.594,-3937.534,42.1
172.012,154.097,-59074.625,-13176.319,-3937.750,42.1
168.676,153.327,-59077.960,-13177.088,-3937.980,42.1
165.332,152.558,-59081.300,-13177.858,-3938.210,42.1
161.813,151.833,-59084.820,-13178.583,-3938.427,42.1
158.477,150.998,-59088.156,-13179.417,-3938.677,42.1
155.051,150.142,-59091.585,-13180.274,-3938.932,42.1
151.707,149.351,-59094.925,-13181.065,-3939.169,42.1
148.281,148.537,-59098.355,-13181.878,-3939.412,42.1
144.945,147.724,-59101.691,-13182.692,-3939.655,42.1
141.426,146.780,-59105.207,-13183.635,-3939.937,42.1
138.082,146.011,-59108.550,-13184.405,-3940.167,42.1
134.570,145.241,-59112.062,-13185.174,-3940.397,42.1
131.227,144.318,-59115.406,-13186.097,-3940.673,42.1
127.801,143.571,-59118.832,-13186.844,-3940.896,42.1
124.375,142.780,-59122.261,-13187.635,-3941.132,42.1
120.855,141.967,-59125.777,-13188.449,-3941.375,42.1
117.609,141.331,-59129.023,-13189.085,-3941.566,42.1
114.094,140.648,-59132.542,-13189.767,-3941.770,42.1
110.840,139.902,-59135.792,-13190.513,-3941.992,42.1
107.496,139.221,-59139.136,-13191.195,-3942.196,42.1
104.160,138.584,-59142.472,-13191.832,-3942.386,42.1
100.816,138.013,-59145.816,-13192.403,-3942.557,42.1
97.566,137.551,-59149.070,-13192.865,-3942.695,42.1
94.137,137.090,-59152.496,-13193.326,-3942.833,42.1
90.887,136.408,-59155.746,-13194.007,-3943.037,42.1
87.457,135.706,-59159.175,-13194.710,-3943.247,42.1
83.949,134.937,-59162.687,-13195.479,-3943.477,42.1
80.605,134.188,-59166.031,-13196.227,-3943.700,42.1
77.086,133.464,-59169.546,-13196.952,-3943.916,42.1
73.750,132.607,-59172.882,-13197.808,-3944.173,42.1
